Status,Position/Ticket,Symbol,Type,Volume,Open Price,Close Price,Pips,Duration (s),Swap,Commission,Profit,Net P/L,Magic,Comment,Open Time,Close Time
Closed,316074216,EURJPY,SELL,0.01,183.709,183.672,3.700000000000614,1156,0,0,0.23,0.23,110711,MPRFP[tp],2026.02.24 20:15:01,2026.02.24 20:34:17
Closed,316068344,EURJPY,SELL,0.01,183.356,183.311,4.4999999999987494,31,0,0,0.29,0.29,110711,MPRFP[tp],2026.02.24 17:15:01,2026.02.24 17:15:32
Closed,316052685,EURJPY,BUY,0.01,182.321,182.36,3.900000000001569,2220,0,0,0.25,0.25,110711,MPRFP[tp],2026.02.24 05:45:00,2026.02.24 06:22:00
Closed,316052083,EURJPY,BUY,0.01,182.289,182.329,4.000000000002046,1674,0,0,0.26,0.26,110711,MPRFP[tp],2026.02.24 05:15:00,2026.02.24 05:42:54
Closed,316021963,EURJPY,BUY,0.01,182.503,182.551,4.800000000000182,6271,0,0,0.31,0.31,110711,MPRFP[tp],2026.02.23 13:30:01,2026.02.23 15:14:32
Closed,315954840,EURJPY,SELL,0.01,182.728,182.673,5.500000000000682,2945,0,0,0.36,0.36,110711,MPRFP[tp],2026.02.19 19:00:01,2026.02.19 19:49:06
Closed,315954349,EURJPY,SELL,0.01,182.705,182.656,4.900000000000659,345,0,0,0.31,0.31,110711,MPRFP[tp],2026.02.19 18:45:00,2026.02.19 18:50:45
Closed,315953685,EURJPY,SELL,0.01,182.81,182.766,4.400000000001114,1100,0,0,0.29,0.29,110711,MPRFP[tp],2026.02.19 18:15:00,2026.02.19 18:33:20
Closed,315949726,EURJPY,SELL,0.01,182.906,182.875,3.100000000000591,9782,0,0,0.2,0.2,110711,MPRFP[tp],2026.02.19 15:15:04,2026.02.19 17:58:06
Closed,315937041,EURJPY,SELL,0.01,182.416,182.348,6.799999999998363,6500,0,0,0.44,0.44,110711,MPRFP[tp],2026.02.19 03:15:00,2026.02.19 05:03:20
Closed,315925407,EURJPY,SELL,0.01,181.972,181.932,4.000000000002046,926,0,0,0.26,0.26,110711,MPRFP[tp],2026.02.18 22:15:01,2026.02.18 22:30:27
Closed,315573680,EURCAD,SELL,0.02,1.61335,1.61295,3.9999999999995595,318342,-0.1,0,0.59,0.49,110711,MPRFP[tp],2026.02.07 07:30:00,2026.02.10 23:55:42
Closed,315573371,EURCAD,SELL,0.02,1.61412,1.61373,3.8999999999989043,1325,0,0,0.57,0.57,110711,MPRFP[tp],2026.02.07 07:00:00,2026.02.07 07:22:05
Closed,315556965,EURCAD,BUY,0.02,1.61317,1.6136,4.299999999999304,25415,0,0,0.63,0.63,110711,MPRFP[tp],2026.02.06 22:30:00,2026.02.07 05:33:35
Closed,315550387,EURCAD,BUY,0.02,1.61386,1.61424,3.7999999999982492,3542,0,0,0.56,0.56,110711,MPRFP[tp],2026.02.06 19:15:00,2026.02.06 20:14:02
Closed,315538306,EURJPY,BUY,0.03,184.876,184.914,3.7999999999982492,11292,0,0,0.73,0.73,110711,MPRFP[tp],2026.02.06 12:30:01,2026.02.06 15:38:13
Closed,315537804,EURJPY,BUY,0.03,184.819,184.859,4.000000000002046,389,0,0,0.77,0.77,110711,MPRFP[tp],2026.02.06 12:15:00,2026.02.06 12:21:29
Closed,315534490,EURCAD,SELL,0.02,1.6146,1.61428,3.20000000000098,482,0,0,0.47,0.47,110711,MPRFP[tp],2026.02.06 10:30:01,2026.02.06 10:38:03
Closed,315433216,EURJPY,SELL,0.03,184.089,184.636,-54.699999999999704,142464,-0.64,0,-10.48,-11.12,110711,MPRFP[tp],2026.02.04 10:00:01,2026.02.06 01:34:25
Closed,315480509,EURJPY,SELL,0.03,185.23,184.636,59.39999999999941,65064,-0.64,0,11.38,10.74,110711,MPRFP[tp],2026.02.05 07:30:01,2026.02.06 01:34:25
Closed,315441192,EURJPY,SELL,0.03,184.871,184.636,23.500000000001364,129864,-0.64,0,4.5,3.86,110711,MPRFP[tp],2026.02.04 13:30:01,2026.02.06 01:34:25
Closed,315436041,EURJPY,SELL,0.03,184.512,184.636,-12.399999999999523,137964,-0.64,0,-2.38,-3.02,110711,MPRFP[tp],2026.02.04 11:15:01,2026.02.06 01:34:25
Closed,315506191,EURCAD,BUY,0.02,1.61374,1.6142,4.60000000000127,1898,0,0,0.68,0.68,110711,MPRFP[tp],2026.02.05 22:00:01,2026.02.05 22:31:39
Closed,315498836,EURCAD,SELL,0.02,1.61457,1.61414,4.300000000001525,2864,0,0,0.63,0.63,110711,MPRFP[tp],2026.02.05 18:45:00,2026.02.05 19:32:44
Closed,315449075,EURCAD,BUY,0.02,1.61315,1.61359,4.3999999999999595,11215,0,0,0.64,0.64,110711,MPRFP[tp],2026.02.04 17:45:01,2026.02.04 20:51:56
Closed,315438502,EURCAD,SELL,0.02,1.6128,1.6124,3.9999999999995595,18032,0,0,0.59,0.59,110711,MPRFP[tp],2026.02.04 12:15:06,2026.02.04 17:15:38
Closed,315430620,EURJPY,SELL,0.03,184.098,184.061,3.700000000000614,1976,0,0,0.71,0.71,110711,MPRFP[tp],2026.02.04 09:15:00,2026.02.04 09:47:56
Closed,315419441,EURCAD,SELL,0.02,1.61246,1.61202,4.3999999999999595,4400,0,0,0.65,0.65,110711,MPRFP[tp],2026.02.04 03:45:00,2026.02.04 04:58:20
